id,latitude,longitude,status,place_name,address,description,radius,allow_parking,allow_deployment,current_occupancy,vehicle_types,min_deployment_cap,min_reason,max_deployment_cap,max_parking_cap,threshold,pin_type,image_url,downstream_revenue
WDFWGPXESV4I6,35.68058,139.700509,active,代々木フラッツ正面駐車場前,東京都渋谷区代々木1-4-1,"",15.0,true,true,0,scooter,0,"",6,12,10,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/ONEAL63BSBPJLMBC,0.329394
TQALM3VMZV5OD,35.680591,139.700652,active,代々木ニューフラッツ正面玄関前,東京都渋谷区代々木1-4-1,"",15.0,true,true,2,scooter,0,"",5,8,7,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/5XMYDMNLSIVOCYMG,1.018021
PYG3OLV7NV4AY,35.706571,139.615641,active,藤野ドエル,東京都杉並区上荻1-24-10,"",15.0,true,true,4,scooter,5,gr,5,10,8,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/L6M7IH7I2RNU6BEH,0.641331
O6STYMGFTUXKH,35.707405,139.623063,active,メゾン荻窪,東京都杉並区天沼3-32-1,"",15.0,true,true,0,scooter,0,"",2,4,3,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/25ALN4NERVQCVKJH,0.0
HKNK3JYJPZVX5,35.666559,139.643516,active,ボタニカプライベート下高井戸 側面,東京都世田谷区松原3-32-8,"",15.0,true,true,5,scooter,0,"",3,6,5,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/3BNDUUV73XXKJHWA,0.0
VH2M7UFDVIBPU,35.568598,139.692903,active,はやちゃんち前,東京都大田区千鳥2-36-1,"",15.0,true,true,0,scooter,0,"",1,2,1,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/BZW5Q7AC7M7Y5F6E,0.0
EUSBWI7R3HJK2,35.577298,139.733117,active,ALLURE大森西,東京都大田区大森西2-11-4,"",15.0,true,true,3,scooter,0,"",3,5,4,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/YHLELUQ5HAYI44Q4,0.0
KF75GSJC4CNEZ,35.721027,139.644934,active,REFIR NAKANO,東京都中野区若宮3-7-5,"",15.0,true,true,5,scooter,0,"",5,8,5,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/UGNK5KQ4GRQPGNOT,0.0
UICGUD7FMRNC3,35.695781,139.680137,active,中野区本町2丁目ポート,東京都中野区本町2-41,"",15.0,true,true,2,scooter,0,"",5,10,5,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/LZJLNGTMO3OCG4ZI,0.430927
LCWD5FCA4OGNL,35.711543,139.669257,active,Jツアーズ・じろう塾,東京都中野区新井1-18-4,"",17.0,true,true,2,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/KV6F6HLGME5FOZXR,0.0
MNCGXI2CQCGBU,35.587654,139.734007,active,南大井3丁目立体駐車場 立体駐車場蛇口横,東京都品川区南大井3-33,"",15.0,true,true,3,scooter,0,"",4,7,6,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/CJEAM6J6VVUMD6YT,0.589358
WD27EKEWZ3LLX,35.596545,139.735549,active,GALLOPコインランドリー 建物正面左,東京都品川区南大井4-8-13,"",15.0,true,true,0,scooter,0,"",2,4,3,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/2FUCEFNJTODASPQB,0.0
SLFU74PVAA5M2,35.641556,139.718144,active,EMハイツ,東京都品川区上大崎2-2-3,"",15.0,true,true,3,scooter,1,golden,2,3,2,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/6XGTG7WQNCFWK6TT,1.238645
D6RAALISBT3RG,35.727208,139.688018,active,イデオ椎の実 ゴミ置き場横,東京都豊島区南長崎3-38-11,"",15.0,true,true,6,scooter,0,"",5,10,6,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/C2SVBYS5P3C5YD5E,0.0
LJ5IYARHP5R2Z,35.659549,139.693918,active,松濤1丁目,東京都渋谷区松濤1-28-11,"",45.0,true,true,3,scooter,6,gr,6,8,8,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/5VQQW3WHUR5RMHOU,6.752481
FVOTN7KDNS6SK,35.677739,139.704276,active,Hata神宮前9Zビル前,東京都渋谷区千駄ｹ谷3-7-6,"",15.0,true,true,1,scooter,1,golden,2,3,2,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/KDGCKY67EIV5OOG4,2.854254
Q4COPFLKHJQOM,35.707147,139.634317,active,イルソーレ阿佐ヶ谷 正面,東京都杉並区阿佐谷北2-37-6,"",20.0,true,true,7,scooter,0,"",5,10,7,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/ROLBACWKNBJN7S3Q,0.750924
N5PYOJRCP3RRC,35.645558,139.663618,active,メゾン若林①,東京都世田谷区若林1-10-19,"",15.0,true,true,0,scooter,0,"",3,4,4,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/VJSAT3VHZARPONYT,1.303957
DNMELATPM65GJ,35.645495,139.663611,active,メゾン若林②,東京都世田谷区若林1-10-19,"",15.0,true,true,0,scooter,0,"",1,2,2,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/BDXFJ7YTQ3ICLD5G,0.221643
DQLWMVNQ5HH4P,35.71724,139.768827,active,HOTEL GRAPHY NEZU,東京都台東区池之端4-5-10,"",15.0,true,true,2,scooter,0,"",5,10,9,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/BVA324RCULUHV4UP,0.831856
XQKAGVMRTQKWA,35.709333,139.770775,active,&Here TOKYO UENO,東京都台東区上野2-11-18,"",15.0,true,true,2,scooter,3,gr,3,6,5,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/GRJ2732VHTWYAS64,3.35335
MNOVJGUS2FTNX,35.706681,139.668739,active,マキノハイツ 駐車場,東京都中野区中野5-30-12,"",15.0,true,true,3,scooter,6,gr,6,12,6,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/QXOW5Y6H7SG4Q4VV,1.094865
HK5FUDNIX5PDA,35.708982,139.674662,active,Hacienda,東京都中野区上高田1-36-26,"",15.0,true,true,2,scooter,0,"",2,4,3,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/LIYKUA4MZKRGY7KS,0.859823
NQU74HIR6KGM5,35.622171,139.748222,active,ボンド,東京都品川区東品川2-6-10,"",20.0,true,true,1,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/UNB6UX3RGVJMHL4S,0.546805
EESUENBTQSISM,35.748315,139.724454,active,滝野川5丁目,東京都北区滝野川5-31-5,"",20.0,true,true,5,scooter,0,"",6,12,6,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/COYR2KUXRZPXW4OW,0.0
6CT6RS7ZJP3PG,35.722696,139.823819,active,久保田ハイツ裏側,東京都墨田区八広5-4-20,"",15.0,true,true,2,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/4MLMHTADKXFJC3D6,0.0
PBJ3JPV7W2Y5Q,35.722677,139.823992,active,久保田ハイツ表側,東京都墨田区八広5-4-20,"",15.0,true,true,7,scooter,0,"",5,8,7,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/34UWWFLVVLW6QXPA,0.0
WSCC7XUKBY3PR,35.707987,139.814601,active,業平4丁目ポート,東京都墨田区業平4-10-9,"",20.0,true,true,4,scooter,0,"",5,8,7,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/KI7FUOK72UH6L532,0.195982
HUBZD3BLGYAF5,35.687183,139.811304,active,猿江1丁目ポート,東京都江東区猿江1-19-5,"",20.0,true,true,4,scooter,0,"",6,12,6,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/OKFH6PHOPGZZLH4C,1.870919
QTBSGXKMF4V4I,35.659341,139.69541,active,ユーロスペース 正面右,東京都渋谷区円山町1-5,"",30.0,true,true,6,scooter,7,gr,7,9,8,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/FTNIRWNTH7VWGMUF,5.082731
CDELCFPVW3FGF,35.684331,139.720574,active,正覺寺 正面,東京都新宿区須賀町14-1,"",15.0,true,true,0,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/7VB7RXF3YB2IA6GD,0.979667
5YNY6AYFXPJGY,35.692485,139.723487,active,曙倉庫 裏側,東京都新宿区片町8-2,"",25.0,true,true,5,scooter,0,"",5,8,8,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/GZL3LMZFZZ4USGTK,1.528585
QI5DESL2JMG5M,35.715787,139.68627,active,味覚庵 店舗横ポート,東京都新宿区中井1-1-10,"",15.0,true,true,3,scooter,1,golden,3,5,5,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/PJOASTYRFRCU3DLC,0.203801
RPGFOCYYCBEB7,35.664047,139.613011,active,ドームス芦花公園,東京都世田谷区粕谷2-17-1,"",15.0,true,true,1,scooter,4,gr,4,6,6,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/WNUJT2JF3GM5BWPM,0.607943
ZQSSOUNH34RWX,35.585704,139.698709,active,岩本コンパウンド自販機裏,東京都大田区仲池上2-23-1,"",15.0,true,true,0,scooter,1,golden,3,4,4,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/CPK3WMV5TO4WIFC4,0.06787
SB6AQWDMDRMQY,35.706067,139.686743,active,誠和ビル脇,東京都中野区東中野1-49-7,"",20.0,true,true,2,scooter,1,golden,2,3,3,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/L6BDJYPGVPXK47FW,2.054573
D2TQFZAPF5HXZ,35.609937,139.737181,active,JLBグランエクリュ大井町Ⅲ 正面,東京都品川区南品川6-12-8,"",15.0,true,true,11,scooter,0,"",7,11,11,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/IO3XDZFNNQJ6FTGT,0.115562
T6PA3KNY5LB2W,35.711968,139.816845,active,ハイツ伊藤,東京都墨田区押上3-24-18,"",15.0,true,true,7,scooter,0,"",5,10,10,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/Y44XTBWLQ6K3UNR2,0.020565
KM6LLOGL2IONE,35.702515,139.797635,active,鈴木ビル,東京都墨田区本所1-8-5,"",15.0,true,true,5,scooter,1,golden,4,7,7,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/4BM3YQYZX3GGXLIH,1.109871
4AYSM75YYSBEB,35.67964,139.724308,active,南元町戸建て 横側,東京都新宿区南元町11-4,"",50.0,true,true,2,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/MUXCF2UBPP5ECLWI,5.191893
7E622Y5YY4KSR,35.638096,139.823302,active,株式会社ウガイ銘木 側面,東京都江東区新木場2-10-5,"",50.0,true,true,2,scooter,1,golden,5,8,8,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/HCP6FZVLRWGI52P4,0.582548
KC3J4L7MT3LAR,35.706321,139.819556,active,サクラガーデンビラスカイツリー,東京都江東区亀戸3-33-8,"",15.0,true,true,2,scooter,0,"",2,3,3,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/EOC6KNNESPQQQ6GH,0.0
JTCCFWTXQUY7P,35.646298,139.832141,active,株式会社木場ベニヤ商会 主道路沿い側面,東京都江東区新木場1-7-11,"",15.0,true,true,4,scooter,0,"",5,8,5,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/PJP66YFCH2QWVAFV,0.075645
Q5RXIYXYP4XCT,35.698497,139.82788,active,モント亀戸,東京都江東区亀戸5-6-8,"",15.0,true,true,5,scooter,4,gr,4,7,7,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/WVRBKERSOIGWHSJ3,0.795269
GEWXUYMG2M4J2,35.633706,139.832283,active,ベースランド新木場 裏手,東京都江東区新木場3-4-11,"",20.0,true,true,3,scooter,0,"",8,13,13,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/U6DIHEGK6NOMEYLZ,0.0
JD4MZXMMQLHBB,35.701914,139.699464,active,ルネッサンス新宿,東京都新宿区百人町2-10-6,"",33.0,true,true,9,scooter,7,gr,7,12,12,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/5CYBWPEA2VKD7YCQ,2.013818
DTTG7ECFJGQQ7,35.710372,139.707142,active,フラワービレッジ,東京都新宿区高田馬場1-7-14,"",15.0,true,true,3,scooter,0,"",5,8,5,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/A7D7R5LRDYJUJTPU,13.676637
4V4ZWJPXAE4JP,35.675892,139.661563,active,スタセーラ駐輪場,東京都杉並区方南1-12-5,"",15.0,true,true,4,scooter,0,"",4,7,7,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/RFWWUWR2IU42ZHZH,0.0
SFD75AI6WUDSB,35.688899,139.653793,active,モント方南町,東京都杉並区堀ﾉ内2-15-10,"",20.0,true,true,2,scooter,0,"",4,7,4,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/4RR5RNOTFBOMKUWX,0.55624
R4FQZCLMIT43H,35.694019,139.639357,active,メゾンドサクラ（成田東）,東京都杉並区成田東3-32-30,"",15.0,true,true,6,scooter,0,"",5,8,7,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/QMV2JN34NZIMV6WW,0.0
RTZA74FAJD2N4,35.649452,139.607225,active,コンセールソシガヤ 自動販売機横,東京都世田谷区祖師谷4-24-14,"",15.0,true,true,3,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/X4QORXFOYVV4OC7K,0.0
REHVS4R6DA5XS,35.629295,139.650102,active,グランエクリュ桜新町,東京都世田谷区新町2-7-3,"",15.0,true,true,2,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/CWWQGS22PQNNLU7O,0.451508
E2VPP3HZE2YCI,35.651076,139.63432,active,リベルテ経堂 入り口前通路,東京都世田谷区経堂2-15-17,"",15.0,true,true,3,scooter,0,"",5,8,7,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/FRNNBPSB6DAY7FG7,0.0
2FENWV35UFWDR,35.622697,139.606611,active,リカーアンドフーズ山 正面,東京都世田谷区宇奈根3-1-12,"",15.0,true,true,6,scooter,0,"",4,6,6,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/QSAOVSOCSX6GIC5Y,0.0
I77F3TMNDZO3N,35.717564,139.670073,active,松が丘1丁目ポート,東京都中野区松が丘1-5-8,"",15.0,true,true,2,scooter,0,"",2,3,3,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/QAUQB2O3A4IQTQJR,0.0
LQHN4XRAURTCW,35.701872,139.670541,active,中野区中央4丁目ポート,東京都中野区中央4-47-8,"",15.0,true,true,4,scooter,0,"",5,8,6,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/T3DTUYCWBJZ7NWIS,0.0
NHF7XBTIZM4PC,35.601482,139.710011,active,中延６丁目町会掲示板裏,東京都品川区中延6-11-21,"",15.0,true,true,4,scooter,0,"",4,6,6,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/U4R3H56WHKGOEZBI,0.0
PLZCN6LZBZFYH,35.737862,139.729812,active,シャルマン西巣鴨 駐輪場背面,東京都豊島区西巣鴨2-5-23,"",15.0,true,true,2,scooter,0,"",4,7,5,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/BDGVJJZQAP3CNGXU,0.0
DS4VEOZ4K6W5I,35.709584,139.806958,active,吾妻橋3丁目ポート,東京都墨田区吾妻橋3-4-11,"",15.0,true,true,2,scooter,1,golden,5,9,9,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/VXUIWGRVPL5X562Q,1.015907
GRLBG4K2BJ7HJ,35.716375,139.795339,active,KANZASHI TOKYO ASAKUSA 裏側,東京都台東区浅草2-27-10,"",20.0,true,true,7,scooter,0,"",11,18,13,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/EJZFLQQVWCXZHBYZ,3.131142
TREYX4L4TWYC5,35.712341,139.69118,active,上落合1丁目バイク駐輪場,東京都新宿区上落合1-7-8,"",15.0,true,true,2,scooter,0,"",3,5,4,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/LMDFEEZWSDGKB2E4,0.10407
AJ6GE7DEQCETP,35.731382,139.774064,active,西日暮里2丁目ポート,東京都荒川区西日暮里2-8-10,"",15.0,true,true,9,scooter,0,"",5,10,8,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/UB2IFUX3Y4ZRTF6P,0.0
JFRWSHFXJSFWN,35.646832,139.718021,active,ｃｏｃｏ ａｏｋｉ建物脇,東京都渋谷区恵比寿2-15-8,"",15.0,true,true,5,scooter,5,gr,5,8,7,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/VTP6P4R3RM46COBC,1.981864
E2KJX3MLWRBQY,35.690054,139.721021,active,舟町駐車場,東京都新宿区舟町8-4,"",20.0,true,true,6,scooter,1,golden,5,8,7,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/XBX7OKO5XAMJ2GM5,2.355639
AVU3NPA6WYU3F,35.693115,139.68517,active,エルミタージュ西新宿,東京都新宿区西新宿5-16-6,"",15.0,true,true,2,scooter,0,"",3,5,4,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/JAALR7IVEKQIOIKQ,2.0857
A5V3BMQGRBDXM,35.696856,139.702112,active,三幸ビルBポート,東京都新宿区歌舞伎町2-39-2,"",30.0,true,true,0,scooter,1,golden,2,4,3,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/7VS24TOVHIXAIVA7,3.566183
7G7N4LFK2JQPL,35.714589,139.68354,active,オアシスコートM ゴミステーション横,東京都新宿区中井1-9-2,"",15.0,true,true,2,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/MIQ3QDT3JLQ3F4W6,0.576725
XJLLS5CZZJTPG,35.711392,139.695101,active,観音寺,東京都新宿区高田馬場3-37-26,"",15.0,true,true,2,scooter,0,"",2,4,3,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/NLO4RV5FNNV7JOAQ,3.223513
WFWFGGNUEIQIY,35.711647,139.695678,active,観音寺第3駐車場,東京都新宿区高田馬場3-34,"",15.0,true,true,1,scooter,0,"",5,8,7,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/NNHP3KVG42V2BAZB,1.907748
365W75FO27JVD,35.698922,139.643895,active,ルミネ―ル藤乃木,東京都杉並区高円寺南3-10-3,"",15.0,true,true,3,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/Z5BYIY3PBAOS6IXK,0.31221
HW5GVD5V42PVD,35.71892,139.618921,active,清水3丁目ポート,東京都杉並区清水3-27-23,"",20.0,true,true,3,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/R5AZ3BW4XYMX7XJ3,0.0
VUTKDWHSTIGZN,35.628685,139.602042,active,メゾン世田谷 階段前,東京都世田谷区喜多見5-14-18,"",15.0,true,true,0,scooter,0,"",2,4,3,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/ZTVOKU5R5QM462E2,0.0
HREQQGGI2CUYU,35.68913,139.785196,active,フィルパーク日本橋久松町,東京都中央区日本橋久松町10-8,"",15.0,true,true,4,scooter,0,"",3,5,4,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/2NGML3IHDJH6A7ME,5.654908
P5MCNZGZSDAUF,35.710722,139.681586,active,ポプラハイツ 階段下,東京都中野区上高田1-1-38,"",15.0,true,true,2,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/LP26YK7WIBYTSI5A,0.0
A6LIYHSYUJ7ZM,35.710701,139.666546,active,久栄マンション 駐車場,東京都中野区新井1-14-3,"",15.0,true,true,6,scooter,1,golden,6,11,6,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/JSTL3BV74FZJQPUG,0.77259
IZIXMKFEKKHJV,35.711941,139.669744,active,ハイツサイトウポート,東京都中野区上高田2-45-11,"",15.0,true,true,3,scooter,0,"",2,4,3,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/L3DKHJED2H3O5RM7,0.0
LFIP5RLTPWCKF,35.621919,139.711936,active,グランニール不動前,東京都品川区小山1-4-31,"",15.0,true,true,2,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/BB3BBN3FORSWJWSX,0.0
LJMZLTH23YX5Z,35.73947,139.706984,active,山本米店,東京都豊島区池袋4-12-19,"",15.0,true,true,3,scooter,1,golden,2,4,3,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/MZLUO7IXLUZ2U2PR,1.193741
53GNYFIA42R6B,35.730098,139.69002,active,キングハウス椎名町,東京都豊島区長崎2-23,"",15.0,true,true,1,scooter,1,golden,2,3,2,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/D7LJCHCTHIGM6GFL,1.135549
4LTKJ2YGT5WOQ,35.730457,139.71789,active,デュオステージサンシャイン６０通り,東京都豊島区東池袋3-2-7,"",50.0,true,true,1,scooter,2,gr,2,3,3,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/NB7IMEVO64XGKZQP,4.215478
22QUMLUF3WLE5,35.720094,139.811409,active,THE SORAPIA TOKYOポート,東京都墨田区向島5-11-11,"",15.0,true,true,1,scooter,0,"",3,5,4,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/F4TZZXLY4G3J7YKE,1.374734
IGBIQQHNXGIDU,35.693807,139.816752,active,SRS KINSHICHO 入口,東京都墨田区江東橋4-6-2,"",15.0,true,true,3,scooter,1,golden,5,10,7,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/FUROMOCHMKFZEJKO,1.275669
W6SMIOPAJOYBW,35.638699,139.694055,active,祐天寺１丁目車庫前,東京都目黒区祐天寺1-19-13,"",15.0,true,true,2,scooter,0,"",2,3,2,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/JD2BEXSJHWD75C5Y,0.31464
QIYVEOXPZDUM2,35.628685,139.701927,active,グレース目黒,東京都目黒区下目黒5-25-15,"",15.0,true,true,0,scooter,0,"",3,5,4,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/AWJNEBBN6MYJZHA7,0.0
IS253SJVA24N3,35.676089,139.670624,active,スカイプラザ笹塚 自動販売機横,東京都渋谷区笹塚2-1-10,"",15.0,true,true,2,scooter,0,"",2,4,3,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/NZMZOATCGDFGIVKU,1.781437
EKPSY7UZVXK4S,35.67801,139.669839,active,ベルプラザ,東京都渋谷区笹塚3-2-3,"",15.0,true,true,0,scooter,0,"",2,4,3,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/XYVZRAP2JDUVTKUU,2.966809
X2GFQZ4YLDNUX,35.66758,139.718426,active,セントラル青山 駐輪スペース,東京都港区南青山4-1-3,"",15.0,true,true,5,scooter,1,golden,5,8,8,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/YGPXFNAGUSLH6CG2,2.260147
7COMIHWGZPEZT,35.695566,139.833725,active,カーサ大雄,東京都江東区亀戸7-5-6,"",15.0,true,true,7,scooter,0,"",5,8,8,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/5KMXX7BAGJ6ODR5T,0.0
ZVBPYWIKFY72D,35.667538,139.718724,active,セントラル第一青山 自動販売機前,東京都港区南青山4-1-5,"",15.0,true,true,7,scooter,1,golden,4,6,6,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/UK2RHYUGN32FAYC6,1.566344
L62XMDCAFHCXH,35.687679,139.697861,active,ケイアイ新宿ビル,東京都渋谷区代々木2-10-8,"",15.0,true,true,8,scooter,5,gr,5,8,6,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/FBSRSQXVZIDC63YJ,2.92136
A2HJAAT2TTBU2,35.647399,139.720569,active,ＲＥＪルフレバイク駐車場 A・B,東京都渋谷区恵比寿2-25-4,"",20.0,true,true,3,scooter,0,"",7,11,11,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/UPAU6LNPQQGVFXJD,0.0
MI2WTILZPGIYF,35.713553,139.701162,active,高田馬場3丁目 駐車場,東京都新宿区高田馬場3-12-24,"",20.0,true,true,5,scooter,16,gr,16,30,30,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/HR7GMLTOQTWMW5CW,1.267249
RQ3EXB3R6IT3G,35.720717,139.615521,active,シャードマルシン駐車場,東京都杉並区下井草5-9-1,"",15.0,true,true,8,scooter,0,"",6,9,9,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/NRQMC7UZWOHQ4GA2,0.0
6FHCQFTRDG435,35.678106,139.649703,active,リブレ入口,東京都杉並区和泉4-16-2,"",15.0,true,true,2,scooter,0,"",4,6,6,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/2TPYKT4JWJ36M3JG,7.999586
3QIW3UHZYEZ2L,35.636777,139.607113,active,シャルマン砧駐車場,東京都世田谷区砧7-10-7,"",15.0,true,true,2,scooter,0,"",6,9,9,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/RPSVY47ZWEGYEYIB,0.0
VU23SZID6Y33B,35.670566,139.656216,active,スカイプラザ松原 駐輪スペース,東京都世田谷区松原1-57-15,"",15.0,true,true,5,scooter,0,"",3,5,5,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/UFSPYB72TOH3B2NQ,0.0
35RXNOFPHFC2C,35.692997,139.775668,active,神田Aビル駐車場,東京都千代田区岩本町2-2-7,"",40.0,true,true,6,scooter,0,"",7,12,8,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/AWEW3BACXFNGSNFF,1.526049
4I6LYTOWF4SQE,35.571858,139.713949,active,グランフォートベル駐車場,東京都大田区西蒲田1-7-6,"",15.0,true,true,5,scooter,0,"",4,7,6,standard,https://limebike-web-public-assets.s3.us-west-1.amazonaws.com/placement_pins/MVV33VQM2O34UCEZ,0.0
